,Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
2305,76533,1308394217,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
2306,76590,1486273727,12/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,0,0
2307,76665,2024151830,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
2308,76704,2305788505,12/22/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,5440,389
2309,76742,1640642744,12/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,4450,234
2310,76792,2270935243,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,500,23
2311,76799,1475587064,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,6900,431
2312,76835,1613639638,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
2313,76918,1242113555,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,15700,1047
2314,77014,1985971084,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,7549,581
2315,77078,2088349857,12/22/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,349,19
2316,77093,1362676408,12/22/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,15900,795
2317,77232,1764391347,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,48207,2191
2318,77275,1692618145,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,570,26
2319,77282,1876771657,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,0,0
2320,77462,1481621452,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,2128,97
2321,77517,1433549357,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,31783,1513
2322,77534,1596929442,12/23/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,5500,458
2323,77597,1160870499,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,500,31
2324,77614,1515686647,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,1654,75
2325,77627,2088793951,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,5293,331
2326,77704,2145798591,12/23/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,13,0,0
2327,77777,2123023610,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1700,77
2328,77885,1223596128,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,5200,289
2329,77907,1691689049,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,600,27
2330,77987,1967842953,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1549,70
2331,78001,2277892130,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,2438,111
2332,78052,1731706747,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,2812,128
2333,78081,1161681091,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,4998,227
2334,78122,1155434262,12/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,1400,70
2335,78159,1603700650,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,6500,283
2336,78164,1443167636,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,3694,168
2337,78178,1373766048,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,4649,387
2338,78183,2268696632,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,1325,60
2339,78200,2018105160,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,600,27
2340,78272,2164806003,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1589,93
2341,78359,2134781105,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,2890,138
2342,78365,1809864175,12/24/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,625,33
2343,78422,1425365072,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,575,26
2344,78462,1582699327,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1385,63
2345,78484,2082488759,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,5461,303
2346,78499,1175939610,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,9775,652
2347,78521,1419272887,12/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,995,45
2348,78565,2256976814,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,2498,114
2349,78587,1172107319,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,7695,350
2350,78812,1628971599,12/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,5000,263
2351,78840,1735355595,12/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,3500,292
2352,78897,1709426886,12/25/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,12,749,62
2353,79091,2050998334,12/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,9523,635
2354,79164,1561333029,12/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,5442,320
2355,79190,1473018827,12/25/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,0,0
2356,79567,1462584435,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,12141,809
2357,79718,1639975860,12/26/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,0,0
2358,79776,2183848310,12/26/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,1650,97
2359,79803,1158886078,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,24500,1114
2361,79816,1220646687,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,500,26
2362,79861,1174221424,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,1194,52
2363,79930,2007483444,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,509,25
2364,80031,1582867709,12/26/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,570,30
2365,80252,1419292852,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,734,32
2366,80334,2205924352,12/27/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,14,2967,212
2367,80366,1207573916,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,1000,56
2368,80428,1756384836,12/27/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,21,0,0
2369,80485,1291926446,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,4999,263
2370,80491,1239815893,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,749,39
2371,80506,1353146100,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,6536,384
2372,80579,2073272280,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,400,22
2374,80666,1454441296,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,15098,1007
2375,80716,2160032775,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,5500,289
2376,80718,2048309169,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,999,71
2377,80729,1524833935,12/27/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,1566,87
2378,80788,1590324183,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,5895,281
2379,80957,1426545210,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,2500,109
2380,80958,2017589645,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,3500,219
2381,80972,1575055518,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,2622,114
2382,81026,1612028145,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,3000,231
2383,81092,1379496169,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,1499,75
2384,81250,1452269070,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,5175,323
2385,81289,1286362306,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,3999,210
2386,81514,1792323304,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,1679,80
2387,81539,1291249887,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,4000,200
2388,81764,1489062866,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,1869,110
2389,82001,1353033855,12/29/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,4000,250
2390,82005,2104403843,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,505,30
2391,82153,1276048073,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,34126,1796
2392,82216,1612168912,12/29/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,20,1090,55
2393,82222,2053131878,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,599,37
2394,82227,1453747351,12/29/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1130,51
2395,82591,1570946166,12/30/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,725,36
2396,82606,1982749371,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,200,11
2397,82613,1686374201,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,2000,154
2398,82660,2072751399,12/30/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,15,6535,436
2399,82667,2201388426,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,14,6059,433
2400,83092,1994338035,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,18,3794,211
2401,83114,2217213060,12/30/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,300,17
2402,83122,1878080856,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,1814,101
2403,83195,2141658151,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,2920,225
2404,83255,1756495269,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,400,27
2405,83261,1290115060,12/30/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,2298,104
2406,83263,1802629941,12/30/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,6180,386
2407,83312,1409055763,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,13198,733
2408,83327,1224568935,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,5762,339
2409,83383,1217633509,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,2900,161
2410,83455,1525057982,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,13151,822
2411,83501,1712105374,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,3098,172
2412,83521,1490178281,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,18730,1041
2413,83553,1842807820,12/31/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,0,0
2414,83593,1217832219,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
2415,83620,1402190509,12/31/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,2398,184
2416,83648,1271685657,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,450,25
2417,83696,1332060449,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,1000,56
2418,83710,1357833020,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,870,38
2419,83788,1728487203,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,5300,241
2420,83814,1166442350,12/31/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,13,7176,552
2421,83931,2304184080,12/31/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,1999,95
2422,84044,1202233275,12/31/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,375,20
2423,84158,1623417643,1/1/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,20,1198,60
2424,84257,2257422589,1/1/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,1359,59
2425,84258,1537995267,1/1/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,16,12250,766
2426,84447,1262446676,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,0,0
2427,84449,1497875545,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,0,0
2428,84522,2036128181,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,249,16
2429,84641,1906045029,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,7484,416
2430,84798,2138694766,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,999,62
2431,84943,1286765013,1/1/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,4242,236
2432,85036,2241568831,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,1825,91
2433,85223,1771472649,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,599,32
2434,85274,1506275692,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,1799,138
2435,85313,1653338380,1/2/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,1200,71
2436,85344,1219441136,1/2/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,22,0,0
2437,85353,1292857738,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,4999,417
2438,85567,1196739150,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,43788,1904
2439,85602,2231003923,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,2999,136
2440,85625,1707508067,1/2/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,399,17
2441,86041,1194548586,1/3/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,0,0
2442,86053,2167265637,1/3/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,23,3515,153
2443,86100,1231182457,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,0,0
2444,86166,1187719790,1/3/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,13120,1093
2445,86183,2234227567,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,5588,294
2446,86261,1338289873,1/3/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,56800,2470
2447,86332,1794201873,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,390,20
2448,86350,1754601921,1/3/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,15,0,0
2449,86426,1407717741,1/3/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,21,2405,115
2450,86586,1156496000,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1838,108
2451,86828,2060347171,1/4/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,5998,353
2452,86857,1890089875,1/4/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,14,2998,214
2453,86884,2117773471,1/4/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,359,20
2454,87041,2106806839,1/4/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,12,6395,533
2455,87092,1933688965,1/4/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,3267,182
2456,87128,1742579903,1/4/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,20,3750,188
2457,87168,1328813936,1/4/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,1000,59
2458,87249,1782881909,1/4/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,13,12787,984
2459,87283,1159419401,1/4/2014,spectacles,Male,Web,Fashion,Member,Normal Delivery,22,450,20
2460,87298,1636255865,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,26500,2038
2461,87328,1320550765,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,6999,500
2462,87406,1609012453,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,3300,275
2463,87632,1193749150,1/5/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
2464,87671,1815946169,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,16100,847
2465,87738,1351546902,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,799,47
2466,87976,1904309686,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,5600,243
2467,87995,2200858233,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,12,2389,199
2468,87997,1820620678,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,2645,126
2469,88140,1752541723,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1477,67
2470,88304,1633756764,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,2592,136
2471,88341,1283316149,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,17,1175,69
2472,88462,2165564802,1/6/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,2000,143
2473,88479,2215272482,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,899,50
2474,88564,1730408606,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
2475,88607,1958841286,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,12,5957,496
2476,88629,2208657643,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,20,595,30
2477,88742,1956458786,1/7/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,4700,294
2478,88754,1785362526,1/7/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,1260,70
2479,88759,1679708608,1/7/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,7349,432
2480,88767,1743149462,1/7/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,515,37
2481,88939,1516675742,1/7/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,1486,87
2482,89057,1905888140,1/7/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,394,17
2483,89173,1338363316,1/7/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,4518,266
2484,89191,1921776878,1/7/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,7899,465
2485,89296,1908386649,1/7/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,4489,374
2486,89533,2143279466,1/8/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,0,0
2487,89535,1590154528,1/8/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1794,82
2488,89692,2106049200,1/8/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,13,1134,87
2489,89701,1309859888,1/8/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,2997,130
2490,89782,1470379751,1/8/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,616,39
2491,89811,2120499338,1/8/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,0,0
2492,89885,1689737317,1/8/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,822,55
2493,89907,1257463942,1/8/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,22,1000,45
2494,90171,2040851010,1/9/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,2460,107
2495,90183,1585217882,1/9/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,16,1700,106
2496,90319,1256486861,1/9/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,149,8
2497,90556,2241952376,1/9/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,2481,138
2498,90581,2124029681,1/9/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,19,6950,366
2499,90601,1717091837,1/9/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,1000,48
2500,90690,1782838598,1/9/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,570,34
2501,90767,1168510203,1/10/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,13,1148,88
2502,90929,1629708571,1/10/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,2994,150
2503,91078,1546716215,1/10/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,16,740,46
2504,91283,1304142387,1/10/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,15,2294,153
2505,91344,1510413639,1/10/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,16,1160,73
2506,91463,2208990586,1/10/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,3049,235
2507,91760,2083113279,1/11/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,2100,175
2508,91813,1928903998,1/11/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,39,3
2509,91832,1691046213,1/11/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,497,22
2510,92055,1751468598,1/11/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,4000,190
2511,92087,1754304237,1/11/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,2260,98
2512,92089,1641972972,1/11/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,5154,344
2513,92216,1274142996,1/12/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0
2514,92317,1525106090,1/12/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,12,2945,245
2515,92354,2225508673,1/12/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,2600,118
2516,92382,1724588482,1/12/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,2300,144
2517,92475,1594099880,1/12/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,295,21
2518,92529,1358847688,1/12/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,699,39
2519,92608,1765867293,1/12/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1622,74
2520,92637,2081605739,1/12/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,3995,333
2521,92645,2179027518,1/12/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
2522,92814,1338204769,1/13/1914,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,819,41
2523,93025,2204245466,1/13/1914,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
2524,93056,1969372546,1/13/1914,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
2525,93180,1160859288,1/13/1914,spectacles,Male,Web,Fashion,Member,one-day deliver,13,0,0
2526,93199,1836292590,1/13/1914,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,1600,89
2527,93283,1653033797,1/13/1914,spectacles,Male,Web,Fashion,Member,one-day deliver,17,600,35
2528,93300,1528082958,1/13/1914,spectacles,Male,Web,Fashion,Member,one-day deliver,20,9595,480
2529,93355,2232415852,1/13/1914,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,349,17
2530,93397,1381233107,1/13/1914,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0
2532,57312,1538578360,12/4/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,1610,81
2533,18332,1806122474,10/11/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,3388,154
2534,18477,1473952934,10/11/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,3950,329
2535,22289,2153644625,10/18/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,884,49
2536,22701,1559267900,10/19/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,0,0
2537,23205,2150091057,10/20/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,749,58
2538,24628,1939195908,10/22/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,0,0
2539,25130,1521671692,10/23/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,1899,86
2540,25597,1328256722,10/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,2700,135
2541,25669,1951447967,10/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,2292,143
2542,25673,1712613502,10/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,1077,49
2543,25705,1197886151,10/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,95,8
2544,25773,1449109052,10/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,1299,76
2545,25797,1622045989,10/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,5500,275
2546,26215,1159952521,10/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,500,23
2547,26313,2199159547,10/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,0,0
2548,27578,1972098243,10/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,0,0
2549,27592,1391414372,10/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,2038,102
2550,27600,1802915545,10/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1175,62
2551,27832,1398648436,10/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1000,53
2552,28009,2278199674,10/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,400,18
2553,28058,1454833377,10/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,2097,161
2554,28724,2195022950,10/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,999,53
2555,28749,1328973316,10/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,1074,51
2556,29080,1728548606,10/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,1200,67
2557,29825,2188639540,10/30/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,19008,864
2558,30718,2019470212,11/1/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,5007,385
2559,31406,2010998239,11/2/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1431,75
2560,31926,1155008788,11/2/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,2543,196
2561,32180,1390486947,11/4/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,1502,88
2562,32331,1429699820,11/4/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,700,32
2563,32492,1386361578,11/4/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,7575,344
2564,32944,2062394276,11/5/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,790,46
2565,33415,2259090438,11/5/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,31993,2000
2566,33514,1834888282,11/5/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,16097,847
2567,33900,1717927779,11/6/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,5105,255
2568,33946,1572493985,11/6/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,5232,249
2569,33971,1384222126,11/6/2013,Books,Male,Mobile,stationaries,Guest,one-day deliver,17,1350,79
2570,34058,1372269756,11/6/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,4502,237
2571,34688,1565428087,11/7/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,0,0
2572,34725,1195329237,11/7/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,9329,491
2573,35079,1368407841,11/7/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,6700,558
2574,35292,1450707265,11/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,1000,48
